MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,TIME_OF_DAY,HOUR_OF_DAY,ILLUMINATION,WEATHER,ROAD_CONDITION,COLLISION_TYPE,RELATION_TO_ROAD,PERSON_COUNT,VEHICLE_COUNT,AUTOMOBILE_COUNT,MOTORCYCLE_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,MIN_INJ_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,UNBELTED_OCC_COUNT,PED_DEATH_COUNT,PED_MAJ_INJ_COUNT,COMM_VEH_COUNT,MAX_SEVERITY_LEVEL,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,lat,long,DEC_LAT,DEC_LONG
2212,4,6,807,8,1,1,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40 40:12.260,80 06:28.030,40.6701,-80.1078
2304,6,7,646,6,1,1,0,3,6,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,40 20:39.142,79 50:28.018,40.3442,-79.8411
2458,8,3,1742,17,1,1,0,4,1,4,2,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 32:03.933,80 10:47.772,40.5344,-80.1799
2301,8,1,1140,11,1,1,0,1,1,7,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40 25:32.809,79 54:38.001,40.4258,-79.9106
2301,7,4,1254,12,1,1,0,1,1,4,3,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,40 22:10.740,79 54:45.995,40.3697,-79.9128
2118,8,3,9999,99,1,1,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40 31:46.801,79 57:09.216,40.5298,-79.9526
2219,8,5,2107,21,3,1,0,7,5,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 16:48.289,80 00:05.003,40.2801,-80.0014
2301,11,7,701,7,1,1,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:58.940,80 01:30.356,40.4497,-80.0251
2116,10,4,2240,22,3,1,0,7,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40 30:53.291,80 00:15.503,40.5148,-80.0042
2208,10,6,2220,22,3,2,1,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40 32:58.335,79 49:12.478,40.5495,-79.8201
2458,1,5,1746,17,3,1,0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,40 32:07.497,80 11:07.288,40.5354,-80.1854
2301,3,5,1653,16,1,1,0,1,1,2,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 25:31.823,79 54:22.385,40.4255,-79.9062
2301,5,3,340,3,3,1,0,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:07.171,79 59:10.526,40.4187,-79.9863
2301,2,7,1534,15,1,1,0,2,1,4,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 24:38.960,79 55:07.080,40.4108,-79.9186
2473,3,6,1617,16,1,1,0,1,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40 21:26.875,79 51:53.309,40.3575,-79.8648
2301,3,1,1330,13,1,4,1,4,1,3,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 23:03.998,79 59:03.872,40.3844,-79.9844
2214,3,5,700,7,1,1,0,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 26:29.796,80 14:26.419,40.4416,-80.2407
2217,3,4,240,2,3,1,0,7,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,40 39:22.220,79 57:40.010,40.6562,-79.9611
2301,5,1,2253,22,3,1,0,4,1,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 27:31.225,79 54:28.682,40.4587,-79.908
2426,2,7,431,4,3,1,0,7,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,40 25:46.354,79 52:42.761,40.4295,-79.8785
2103,3,6,1118,11,1,1,0,1,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 33:43.765,80 13:32.621,40.5622,-80.2257
2440,4,1,1901,19,1,1,0,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 18:18.468,79 53:43.106,40.3051,-79.8953
2448,4,2,226,2,3,1,0,5,6,1,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,40 24:00.082,79 54:09.295,40.4,-79.9026
2109,4,6,710,7,1,1,0,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 22:05.079,80 02:57.311,40.3681,-80.0493
2301,4,3,916,9,1,1,0,1,1,3,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,8,0,0,0,0,0,1,0,0,40 27:20.000,80 01:47.100,40.4556,-80.0298
2441,5,3,1557,15,1,1,0,1,1,5,4,2,0,0,0,1,1,0,0,4,0,4,0,1,0,0,0,8,0,0,0,0,0,0,0,0,40 33:49.672,80 12:31.151,40.5639,-80.2086
2301,2,3,1154,11,1,8,1,1,1,6,3,2,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,40 24:26.264,80 02:00.884,40.4073,-80.0336
2301,4,6,1640,16,1,1,0,4,7,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 29:03.206,79 54:28.391,40.4844,-79.908
2216,5,1,730,7,1,1,0,9,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 38:23.777,80 00:25.595,40.6399,-80.0071
2301,8,6,442,4,3,1,0,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40 27:38.885,80 02:57.095,40.4608,-80.0492
2301,7,5,1753,17,1,1,0,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:35.200,80 03:28.500,40.4431,-80.0579
2446,8,2,850,8,1,1,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 27:01.090,79 45:28.030,40.4503,-79.7578
2301,10,2,945,9,1,1,1,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40 24:25.540,79 56:35.795,40.4071,-79.9433
2301,9,1,135,1,3,1,0,1,1,5,4,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 26:37.906,80 01:39.328,40.4439,-80.0276
2301,10,5,910,9,1,1,0,5,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:17.783,79 56:43.041,40.4549,-79.9453
2217,1,6,2140,21,3,4,3,7,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 39:08.951,79 56:10.211,40.6525,-79.9362
2301,3,7,1958,19,3,1,0,8,1,2,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,40 26:58.940,80 01:30.356,40.4497,-80.0251
2301,3,4,2300,23,3,1,0,5,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:34.900,79 57:34.700,40.443,-79.9596
2102,4,2,1540,15,1,1,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 21:55.225,80 06:29.685,40.3653,-80.1082
2108,5,6,1100,11,1,1,0,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,40 33:58.272,80 02:16.867,40.5662,-80.038
2109,1,4,1207,12,1,1,0,4,1,3,3,1,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,1,40 21:07.575,80 03:02.256,40.3522,-80.0505
2113,1,1,850,8,1,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,40 27:56.970,79 51:49.830,40.4658,-79.8638
2118,2,4,9999,99,1,1,0,7,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 31:22.175,79 58:08.678,40.5228,-79.9691
2301,3,4,650,6,5,1,0,1,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,40 25:13.462,80 02:17.967,40.4204,-80.0383
2216,1,7,1901,19,3,1,0,1,1,6,2,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 37:28.105,80 03:13.771,40.6245,-80.0538
2103,2,7,1723,17,4,1,1,1,1,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,0,0,0,0,0,1,0,40 33:56.069,80 13:49.455,40.5656,-80.2304
2301,2,7,953,9,8,1,0,1,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 25:38.494,79 55:16.683,40.4274,-79.9213
2446,5,7,134,1,2,1,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:21.106,79 45:23.083,40.4561,-79.7566
2415,3,4,600,6,3,1,0,4,1,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,40 24:36.173,80 04:57.516,40.41,-80.0826
2477,3,3,1650,16,1,1,0,4,1,4,3,2,0,1,0,0,0,0,0,2,0,2,0,2,0,0,0,8,0,0,0,0,0,0,1,0,40 19:58.092,79 48:49.064,40.3328,-79.8136
2440,3,7,1910,19,4,1,0,1,1,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 16:50.904,79 54:26.079,40.2808,-79.9072
2301,3,4,725,7,1,1,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:19.325,79 58:01.827,40.4554,-79.9672
2301,4,2,925,9,1,2,1,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,40 25:42.398,79 55:06.740,40.4284,-79.9185
2431,1,5,706,7,5,1,0,1,1,5,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 24:53.022,79 50:47.393,40.4147,-79.8465
2301,1,4,1810,18,3,4,6,1,1,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 27:45.128,79 57:13.844,40.4625,-79.9538
2301,3,1,2311,23,3,1,0,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:48.086,79 59:19.176,40.43,-79.9887
2420,3,5,100,1,3,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40 30:32.214,80 09:27.897,40.5089,-80.1577
2207,4,4,1305,13,1,1,0,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 33:20.998,79 57:29.422,40.5558,-79.9582
2116,4,3,1645,16,1,1,0,7,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 30:48.246,80 00:14.417,40.5134,-80.004
2117,4,7,1309,13,1,1,0,4,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40 23:26.755,80 04:26.855,40.3908,-80.0741
2448,5,1,1615,16,1,1,0,1,6,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 24:09.658,79 53:51.421,40.4027,-79.8976
2301,1,5,800,8,1,1,0,8,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 26:37.820,79 59:58.260,40.4438,-79.9995
2304,3,7,1621,16,1,1,0,8,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,40 21:09.208,79 50:22.582,40.3526,-79.8396
2206,3,7,1301,13,1,1,0,1,1,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 34:17.239,79 48:00.506,40.5715,-79.8001
2301,5,6,820,8,1,1,0,4,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 27:59.454,79 57:19.098,40.4665,-79.9553
2466,5,5,1450,14,1,1,0,4,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,40 31:15.037,79 48:38.906,40.5208,-79.8107
2301,1,7,1143,11,1,1,0,5,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 26:16.820,79 54:52.480,40.438,-79.9146
2301,5,7,147,1,3,1,1,4,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:56.544,79 56:04.488,40.449,-79.9346
2217,5,5,1325,13,1,1,0,5,1,3,3,1,0,1,1,0,0,0,0,2,0,2,0,0,0,0,1,8,0,0,0,0,0,0,0,1,40 38:05.759,79 56:22.545,40.6349,-79.9396
2481,5,4,934,9,1,2,1,4,1,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,40 36:57.446,80 05:35.502,40.616,-80.0932
2446,1,7,955,9,1,1,0,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:35.270,79 47:38.810,40.4265,-79.7941
2301,1,1,1655,16,4,1,0,7,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 27:27.710,79 59:55.642,40.4577,-79.9988
2301,3,1,824,8,1,1,0,1,1,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40 26:16.469,79 59:46.685,40.4379,-79.9963
2117,4,3,711,7,1,1,0,1,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 24:41.361,80 04:33.046,40.4117,-80.0763
2301,4,3,1710,17,1,1,0,0,1,2,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 27:09.255,79 55:35.785,40.4526,-79.9266
2113,2,5,50,0,2,2,1,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 28:44.000,79 52:16.000,40.4789,-79.8711
2301,3,5,2150,21,3,1,0,7,1,3,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,40 23:36.082,79 55:52.976,40.3934,-79.9314
2304,4,5,1737,17,1,1,1,8,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 21:00.428,79 51:51.030,40.3501,-79.8642
2446,1,3,1512,15,1,4,5,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:07.215,79 42:23.525,40.452,-79.7065
2207,1,2,930,9,1,1,0,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 33:30.880,79 58:09.255,40.5586,-79.9692
2301,2,2,1912,19,3,2,1,8,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 27:33.200,79 55:38.900,40.4592,-79.9275
2301,2,5,1605,16,1,1,0,1,1,3,3,2,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,40 25:54.947,80 01:28.306,40.4319,-80.0245
2116,1,4,2200,22,3,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 30:00.319,80 01:24.344,40.5001,-80.0234
2301,3,4,705,7,5,1,0,4,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,40 26:16.911,79 54:58.093,40.438,-79.9161
2110,5,6,852,8,1,1,0,1,1,2,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,40 30:44.476,80 07:56.949,40.5124,-80.1325
2118,1,3,9999,99,1,1,0,1,1,2,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,8,0,0,0,0,0,1,0,0,40 28:49.892,79 57:54.203,40.4805,-79.9651
2207,1,3,700,7,1,4,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 34:43.238,79 57:11.775,40.5787,-79.9533
2446,1,5,1600,16,1,4,6,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 24:42.127,79 48:06.138,40.4117,-79.8017
2435,1,3,1245,12,1,1,0,1,1,2,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,40 24:59.567,80 03:29.642,40.4165,-80.0582
2407,2,7,1511,15,1,1,1,1,1,3,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,40 17:34.822,80 01:50.859,40.293,-80.0308
2219,2,3,650,6,3,2,5,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 17:10.451,79 59:53.110,40.2862,-79.9981
2473,3,6,1530,15,1,1,0,1,1,6,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 21:40.066,79 55:58.026,40.3611,-79.9328
2301,4,2,2100,21,3,2,1,1,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:40.902,79 58:13.995,40.428,-79.9706
2206,1,2,1146,11,1,1,0,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 37:40.010,79 47:53.500,40.6278,-79.7982
2301,2,7,2300,23,3,1,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40 27:14.615,79 57:08.534,40.454,-79.952
2216,2,2,2312,23,3,1,0,7,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 37:54.097,80 03:28.964,40.6317,-80.058
2466,4,4,1935,19,4,1,0,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 30:00.017,79 47:09.356,40.5004,-79.7863
2301,4,5,1039,10,1,2,1,7,2,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,40 26:15.182,80 03:27.003,40.4376,-80.0575
2301,5,1,2103,21,3,1,0,4,1,3,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 27:49.400,79 55:49.900,40.4637,-79.9305
2301,1,4,1102,11,1,4,5,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,40 27:14.771,79 57:12.065,40.4541,-79.9534
2203,1,6,1208,12,1,1,0,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40 27:29.095,80 11:28.960,40.4581,-80.1914
2301,4,4,1540,15,1,1,0,7,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 23:47.438,79 59:54.047,40.3965,-79.9983
2113,5,3,822,8,1,1,0,7,5,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 27:19.668,79 49:22.738,40.4555,-79.823
2113,5,1,1552,15,1,1,1,4,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,40 28:53.598,79 49:44.981,40.4816,-79.8292
2473,5,2,1700,17,1,1,0,1,1,3,3,1,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 21:38.497,79 54:27.646,40.3607,-79.9077
2212,1,1,1809,18,2,4,3,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 40:04.485,80 06:08.269,40.6679,-80.1023
2102,3,6,510,5,3,2,1,7,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 22:26.511,80 05:56.861,40.374,-80.0991
2446,4,4,1052,10,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 26:06.850,79 45:43.120,40.4352,-79.762
2478,4,4,2300,23,3,1,0,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 26:21.742,79 51:40.747,40.4394,-79.8613
2424,1,5,914,9,1,1,0,1,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,40 23:15.220,79 47:56.910,40.3876,-79.7991
2401,3,5,1555,15,1,2,1,1,1,3,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 29:38.323,79 54:10.339,40.494,-79.9029
2207,3,7,1124,11,1,1,0,7,4,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,0,1,0,0,40 34:39.374,79 57:14.278,40.5776,-79.954
2301,3,4,1135,11,1,1,0,1,1,3,2,0,0,0,0,1,1,0,0,2,2,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,40 26:22.488,79 53:58.102,40.4396,-79.8995
2111,1,4,1840,18,2,4,3,4,1,2,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,40 22:16.147,79 48:53.770,40.3712,-79.8149
2301,5,7,1340,13,1,2,1,7,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 26:29.226,79 59:33.529,40.4415,-79.9926
2301,5,7,1135,11,1,2,1,4,1,4,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,40 24:40.180,80 00:46.940,40.4112,-80.013
2301,5,7,2124,21,3,2,0,1,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:33.459,79 54:46.773,40.426,-79.913
2301,2,4,1400,14,1,1,0,1,1,5,3,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,40 25:54.551,80 01:27.914,40.4318,-80.0244
2404,6,1,522,5,5,1,0,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40 29:36.683,80 03:43.351,40.4935,-80.062
2217,1,5,638,6,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 39:37.073,79 56:01.871,40.6603,-79.9339
2301,3,4,1050,10,1,1,0,1,1,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 25:32.759,79 54:37.658,40.4258,-79.9105
2301,4,7,1321,13,1,1,0,7,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,40 25:38.913,80 03:16.067,40.4275,-80.0545
2111,5,1,1922,19,1,1,0,7,5,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 22:32.243,79 46:36.535,40.3756,-79.7768
2301,1,6,225,2,3,1,0,7,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,40 24:15.770,79 59:21.730,40.4044,-79.9894
2301,1,2,1945,19,3,1,1,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 22:57.994,79 59:45.650,40.3828,-79.996
2301,4,6,2055,20,3,1,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:46.593,80 0:42.433 ,,
2209,1,5,730,7,1,1,1,7,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 33:57.150,79 51:14.392,40.5654,-79.8536
2481,1,6,1835,18,2,1,0,7,2,4,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 33:55.838,80 04:42.362,40.5655,-80.0784
2446,2,5,1149,11,1,8,5,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 24:44.640,79 48:33.730,40.4124,-79.8094
2213,2,4,1517,15,1,2,1,1,1,3,2,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,40 30:10.929,80 12:04.723,40.503,-80.2013
2215,4,4,1750,17,1,1,0,1,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 31:31.324,80 04:10.153,40.5254,-80.0695
